Date comptabilisation,N° article,Désignation article,Quantité,Type écriture,Code magasin,Code groupe produits,Coût total (réel),Montant vente (réel),Nom Client,Année,Mois,Bénéfice
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
2021-03-27,200-11-0.4-DYN11-CU-PC88/18,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 200KVA 11KV 0,4KV DYN11(ONDE)",1.0,Vente,PFT,,0.0,0.0,GECOL EX. PEC,2021,2021-03-01,0.0
